"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Pathogenic","Melibiose","D-Gluconate",2,0.585
"Pathogenic","Melibiose","D-Glucosamine",1,0.221
"Pathogenic","Melibiose","Nitrate",13,0.788
"Pathogenic","Melibiose","Vitamin-free",12,0.807
"Pathogenic","Melibiose","2-Keto-D-gluconate",2,0.41
"Pathogenic","Melibiose","Starch formation",14,0.759
"Pathogenic","Melibiose","Growth at 19°C",0,0.954
"Pathogenic","Melibiose","Growth at 25°C",0,0.978
"Pathogenic","Melibiose","Growth at 30°C",2,0.959
"Pathogenic","Melibiose","Growth at 37°C",5,0.79
"Pathogenic","Galactose","Lactose",49,0.589
"Pathogenic","Galactose","Trehalose",16,0.749
"Pathogenic","Galactose","Maltose",20,0.603
"Pathogenic","Galactose","Melezitose",25,0.649
"Pathogenic","Galactose","Methyl-?-D-glucoside",25,0.658
"Pathogenic","Galactose","Soluble Starch",35,0.503
"Pathogenic","Galactose","Cellobiose",25,0.933
"Pathogenic","Galactose","Salicin",24,0.905
"Pathogenic","Galactose","L-Sorbose",12,0.058
"Pathogenic","Galactose","L-Rhamnose",41,0.675
"Pathogenic","Galactose","D-Xylose",11,0.467
"Pathogenic","Galactose","L-Arabinose",25,0.285
"Pathogenic","Galactose","D-Arabinose",35,0.519
"Pathogenic","Galactose","D-Ribose",22,0.249
"Pathogenic","Galactose","Methanol",58,0.717
"Pathogenic","Galactose","Ethanol",6,0.677
"Pathogenic","Galactose","Glycerol",1,0.303
"Pathogenic","Galactose","Erythritol",35,0.407
"Pathogenic","Galactose","Ribitol",11,0.125
"Pathogenic","Galactose","Galactitol",45,0.453
"Pathogenic","Galactose","D-Mannitol",7,0.584
"Pathogenic","Galactose","D-Glucitol",5,0.354
"Pathogenic","Galactose","myo-Inositol",54,0.663
"Pathogenic","Galactose","DL-Lactate",30,0.824
"Pathogenic","Galactose","Succinate",2,0.271
"Pathogenic","Galactose","Citrate",11,0.316
"Pathogenic","Galactose","D-Gluconate",16,0.506
"Pathogenic","Galactose","D-Glucosamine",29,0.473
"Pathogenic","Galactose","Nitrate",56,0.944
"Pathogenic","Galactose","Vitamin-free",45,0.626
"Pathogenic","Galactose","2-Keto-D-gluconate",23,0.389
"Pathogenic","Galactose","Starch formation",58,0.86
"Pathogenic","Galactose","Growth at 19°C",0,0.73
"Pathogenic","Galactose","Growth at 25°C",0,0.856
"Pathogenic","Galactose","Growth at 30°C",2,0.477
"Pathogenic","Galactose","Growth at 37°C",18,0.252
"Pathogenic","Lactose","Trehalose",1,0.671
"Pathogenic","Lactose","Maltose",1,0.551
"Pathogenic","Lactose","Melezitose",2,0.548
"Pathogenic","Lactose","Methyl-?-D-glucoside",1,0.429
"Pathogenic","Lactose","Soluble Starch",3,0.392
"Pathogenic","Lactose","Cellobiose",0,0.364
"Pathogenic","Lactose","Salicin",0,0.355
"Pathogenic","Lactose","L-Sorbose",1,0.388
"Pathogenic","Lactose","L-Rhamnose",7,0.653
"Pathogenic","Lactose","D-Xylose",0,0.53
"Pathogenic","Lactose","L-Arabinose",0,0.175
"Pathogenic","Lactose","D-Arabinose",3,0.363
"Pathogenic","Lactose","D-Ribose",1,0.355
"Pathogenic","Lactose","Methanol",13,0.692
"Pathogenic","Lactose","Ethanol",0,0.69
"Pathogenic","Lactose","Glycerol",0,0.815
"Pathogenic","Lactose","Erythritol",3,0.33
"Pathogenic","Lactose","Ribitol",0,0.397
"Pathogenic","Lactose","Galactitol",7,0.483
"Pathogenic","Lactose","D-Mannitol",0,0.656
"Pathogenic","Lactose","D-Glucitol",0,0.673
"Pathogenic","Lactose","myo-Inositol",9,0.522
"Pathogenic","Lactose","DL-Lactate",8,0.933
"Pathogenic","Lactose","Succinate",0,0.714
"Pathogenic","Lactose","Citrate",0,0.429
"Pathogenic","Lactose","D-Gluconate",1,0.514
"Pathogenic","Lactose","D-Glucosamine",3,0.542
"Pathogenic","Lactose","Nitrate",12,0.793
"Pathogenic","Lactose","Vitamin-free",9,0.708
"Pathogenic","Lactose","2-Keto-D-gluconate",4,0.706
"Pathogenic","Lactose","Starch formation",12,0.658
"Pathogenic","Lactose","Growth at 19°C",0,0.958
"Pathogenic","Lactose","Growth at 25°C",0,0.975
"Pathogenic","Lactose","Growth at 30°C",1,0.898
"Pathogenic","Lactose","Growth at 37°C",5,0.818
"Pathogenic","Trehalose","Maltose",10,0.109
"Pathogenic","Trehalose","Melezitose",15,0.133
"Pathogenic","Trehalose","Methyl-?-D-glucoside",15,0.145
"Pathogenic","Trehalose","Soluble Starch",29,0.211
"Pathogenic","Trehalose","Cellobiose",17,0.614
"Pathogenic","Trehalose","Salicin",17,0.626
"Pathogenic","Trehalose","L-Sorbose",21,0.609
"Pathogenic","Trehalose","L-Rhamnose",32,0.189
"Pathogenic","Trehalose","D-Xylose",8,0.282
"Pathogenic","Trehalose","L-Arabinose",20,0.13
"Pathogenic","Trehalose","D-Arabinose",34,0.521
"Pathogenic","Trehalose","D-Ribose",20,0.238
"Pathogenic","Trehalose","Methanol",55,0.616
"Pathogenic","Trehalose","Ethanol",4,0.518
"Pathogenic","Trehalose","Glycerol",2,0.389
"Pathogenic","Trehalose","Erythritol",33,0.357
"Pathogenic","Trehalose","Ribitol",11,0.246
"Pathogenic","Trehalose","Galactitol",41,0.256
"Pathogenic","Trehalose","D-Mannitol",7,0.559
"Pathogenic","Trehalose","D-Glucitol",6,0.424
"Pathogenic","Trehalose","myo-Inositol",50,0.437
"Pathogenic","Trehalose","DL-Lactate",30,0.893
"Pathogenic","Trehalose","Succinate",4,0.427
"Pathogenic","Trehalose","Citrate",11,0.351
"Pathogenic","Trehalose","D-Gluconate",8,0.09
"Pathogenic","Trehalose","D-Glucosamine",24,0.279
"Pathogenic","Trehalose","Nitrate",49,0.751
"Pathogenic","Trehalose","Vitamin-free",44,0.68
"Pathogenic","Trehalose","2-Keto-D-gluconate",19,0.235
"Pathogenic","Trehalose","Starch formation",57,0.876
"Pathogenic","Trehalose","Growth at 19°C",0,0.712
"Pathogenic","Trehalose","Growth at 25°C",0,0.866
"Pathogenic","Trehalose","Growth at 30°C",3,0.594
"Pathogenic","Trehalose","Growth at 37°C",16,0.209
"Pathogenic","Maltose","Melezitose",5,0.021
"Pathogenic","Maltose","Methyl-?-D-glucoside",5,0.018
"Pathogenic","Maltose","Soluble Starch",21,0.196
"Pathogenic","Maltose","Cellobiose",11,0.518
"Pathogenic","Maltose","Salicin",11,0.506
"Pathogenic","Maltose","L-Sorbose",16,0.619
"Pathogenic","Maltose","L-Rhamnose",25,0.257
"Pathogenic","Maltose","D-Xylose",1,0.063
"Pathogenic","Maltose","L-Arabinose",13,0.104
"Pathogenic","Maltose","D-Arabinose",27,0.574
"Pathogenic","Maltose","D-Ribose",15,0.313
"Pathogenic","Maltose","Methanol",47,0.676
"Pathogenic","Maltose","Ethanol",4,0.709
"Pathogenic","Maltose","Glycerol",1,0.464
"Pathogenic","Maltose","Erythritol",27,0.46
"Pathogenic","Maltose","Ribitol",6,0.172
"Pathogenic","Maltose","Galactitol",32,0.227
"Pathogenic","Maltose","D-Mannitol",3,0.455
"Pathogenic","Maltose","D-Glucitol",2,0.304
"Pathogenic","Maltose","myo-Inositol",41,0.442
"Pathogenic","Maltose","DL-Lactate",24,0.881
"Pathogenic","Maltose","Succinate",2,0.458
"Pathogenic","Maltose","Citrate",5,0.197
"Pathogenic","Maltose","D-Gluconate",6,0.186
"Pathogenic","Maltose","D-Glucosamine",18,0.314
"Pathogenic","Maltose","Nitrate",41,0.768
"Pathogenic","Maltose","Vitamin-free",36,0.663
"Pathogenic","Maltose","2-Keto-D-gluconate",15,0.359
"Pathogenic","Maltose","Starch formation",48,0.874
"Pathogenic","Maltose","Growth at 19°C",0,0.804
"Pathogenic","Maltose","Growth at 25°C",0,0.908
"Pathogenic","Maltose","Growth at 30°C",2,0.681
"Pathogenic","Maltose","Growth at 37°C",11,0.221
"Pathogenic","Melezitose","Methyl-?-D-glucoside",2,0.011
"Pathogenic","Melezitose","Soluble Starch",19,0.283
"Pathogenic","Melezitose","Cellobiose",9,0.527
"Pathogenic","Melezitose","Salicin",10,0.598
"Pathogenic","Melezitose","L-Sorbose",15,0.774
"Pathogenic","Melezitose","L-Rhamnose",23,0.399
"Pathogenic","Melezitose","D-Xylose",1,0.1
"Pathogenic","Melezitose","L-Arabinose",12,0.211
"Pathogenic","Melezitose","D-Arabinose",25,0.741
"Pathogenic","Melezitose","D-Ribose",15,0.558
"Pathogenic","Melezitose","Methanol",42,0.733
"Pathogenic","Melezitose","Ethanol",3,0.68
"Pathogenic","Melezitose","Glycerol",1,0.574
"Pathogenic","Melezitose","Erythritol",26,0.705
"Pathogenic","Melezitose","Ribitol",6,0.34
"Pathogenic","Melezitose","Galactitol",30,0.457
"Pathogenic","Melezitose","D-Mannitol",1,0.271
"Pathogenic","Melezitose","D-Glucitol",1,0.265
"Pathogenic","Melezitose","myo-Inositol",39,0.707
"Pathogenic","Melezitose","DL-Lactate",21,0.895
"Pathogenic","Melezitose","Succinate",2,0.602
"Pathogenic","Melezitose","Citrate",3,0.158
"Pathogenic","Melezitose","D-Gluconate",6,0.311
"Pathogenic","Melezitose","D-Glucosamine",16,0.406
"Pathogenic","Melezitose","Nitrate",36,0.779
"Pathogenic","Melezitose","Vitamin-free",32,0.711
"Pathogenic","Melezitose","2-Keto-D-gluconate",13,0.406
"Pathogenic","Melezitose","Starch formation",43,0.88
"Pathogenic","Melezitose","Growth at 19°C",0,0.837
"Pathogenic","Melezitose","Growth at 25°C",0,0.922
"Pathogenic","Melezitose","Growth at 30°C",2,0.72
"Pathogenic","Melezitose","Growth at 37°C",9,0.23
"Pathogenic","Methyl-?-D-glucoside","Soluble Starch",17,0.179
"Pathogenic","Methyl-?-D-glucoside","Cellobiose",8,0.467
"Pathogenic","Methyl-?-D-glucoside","Salicin",9,0.524
"Pathogenic","Methyl-?-D-glucoside","L-Sorbose",14,0.681
"Pathogenic","Methyl-?-D-glucoside","L-Rhamnose",23,0.426
"Pathogenic","Methyl-?-D-glucoside","D-Xylose",0,0.038
"Pathogenic","Methyl-?-D-glucoside","L-Arabinose",10,0.116
"Pathogenic","Methyl-?-D-glucoside","D-Arabinose",24,0.69
"Pathogenic","Methyl-?-D-glucoside","D-Ribose",13,0.416
"Pathogenic","Methyl-?-D-glucoside","Methanol",42,0.707
"Pathogenic","Methyl-?-D-glucoside","Ethanol",2,0.545
"Pathogenic","Methyl-?-D-glucoside","Glycerol",1,0.549
"Pathogenic","Methyl-?-D-glucoside","Erythritol",24,0.584
"Pathogenic","Methyl-?-D-glucoside","Ribitol",5,0.254
"Pathogenic","Methyl-?-D-glucoside","Galactitol",29,0.387
"Pathogenic","Methyl-?-D-glucoside","D-Mannitol",1,0.302
"Pathogenic","Methyl-?-D-glucoside","D-Glucitol",1,0.296
"Pathogenic","Methyl-?-D-glucoside","myo-Inositol",38,0.646
"Pathogenic","Methyl-?-D-glucoside","DL-Lactate",20,0.866
"Pathogenic","Methyl-?-D-glucoside","Succinate",2,0.592
"Pathogenic","Methyl-?-D-glucoside","Citrate",2,0.113
"Pathogenic","Methyl-?-D-glucoside","D-Gluconate",6,0.323
"Pathogenic","Methyl-?-D-glucoside","D-Glucosamine",18,0.575
"Pathogenic","Methyl-?-D-glucoside","Nitrate",36,0.773
"Pathogenic","Methyl-?-D-glucoside","Vitamin-free",32,0.738
"Pathogenic","Methyl-?-D-glucoside","2-Keto-D-gluconate",14,0.512
"Pathogenic","Methyl-?-D-glucoside","Starch formation",43,0.877
"Pathogenic","Methyl-?-D-glucoside","Growth at 19°C",0,0.827
"Pathogenic","Methyl-?-D-glucoside","Growth at 25°C",0,0.924
"Pathogenic","Methyl-?-D-glucoside","Growth at 30°C",2,0.732
"Pathogenic","Methyl-?-D-glucoside","Growth at 37°C",7,0.12
"Pathogenic","Soluble Starch","Cellobiose",8,0.831
"Pathogenic","Soluble Starch","Salicin",7,0.75
"Pathogenic","Soluble Starch","L-Sorbose",8,0.651
"Pathogenic","Soluble Starch","L-Rhamnose",18,0.748
"Pathogenic","Soluble Starch","D-Xylose",1,0.325
"Pathogenic","Soluble Starch","L-Arabinose",6,0.257
"Pathogenic","Soluble Starch","D-Arabinose",17,0.817
"Pathogenic","Soluble Starch","D-Ribose",8,0.538
"Pathogenic","Soluble Starch","Methanol",30,0.856
"Pathogenic","Soluble Starch","Ethanol",2,0.763
"Pathogenic","Soluble Starch","Glycerol",0,0.572
"Pathogenic","Soluble Starch","Erythritol",14,0.584
"Pathogenic","Soluble Starch","Ribitol",3,0.408
"Pathogenic","Soluble Starch","Galactitol",20,0.631
"Pathogenic","Soluble Starch","D-Mannitol",1,0.528
"Pathogenic","Soluble Starch","D-Glucitol",1,0.53
"Pathogenic","Soluble Starch","myo-Inositol",24,0.653
"Pathogenic","Soluble Starch","DL-Lactate",13,0.819
"Pathogenic","Soluble Starch","Succinate",2,0.787
"Pathogenic","Soluble Starch","Citrate",2,0.322
"Pathogenic","Soluble Starch","D-Gluconate",4,0.416
"Pathogenic","Soluble Starch","D-Glucosamine",9,0.48
"Pathogenic","Soluble Starch","Nitrate",26,0.868
"Pathogenic","Soluble Starch","Vitamin-free",21,0.773
"Pathogenic","Soluble Starch","2-Keto-D-gluconate",8,0.531
"Pathogenic","Soluble Starch","Starch formation",30,0.898
"Pathogenic","Soluble Starch","Growth at 19°C",0,0.902
"Pathogenic","Soluble Starch","Growth at 25°C",0,0.944
"Pathogenic","Soluble Starch","Growth at 30°C",2,0.853
"Pathogenic","Soluble Starch","Growth at 37°C",6,0.379
"Pathogenic","Cellobiose","Salicin",2,0.01
"Pathogenic","Cellobiose","L-Sorbose",20,0.616
"Pathogenic","Cellobiose","L-Rhamnose",28,0.155
"Pathogenic","Cellobiose","D-Xylose",10,0.481
"Pathogenic","Cellobiose","L-Arabinose",20,0.22
"Pathogenic","Cellobiose","D-Arabinose",29,0.398
"Pathogenic","Cellobiose","D-Ribose",19,0.283
"Pathogenic","Cellobiose","Methanol",50,0.491
"Pathogenic","Cellobiose","Ethanol",6,0.702
"Pathogenic","Cellobiose","Glycerol",5,0.793
"Pathogenic","Cellobiose","Erythritol",29,0.273
"Pathogenic","Cellobiose","Ribitol",17,0.675
"Pathogenic","Cellobiose","Galactitol",37,0.238
"Pathogenic","Cellobiose","D-Mannitol",8,0.675
"Pathogenic","Cellobiose","D-Glucitol",6,0.5
"Pathogenic","Cellobiose","myo-Inositol",46,0.424
"Pathogenic","Cellobiose","DL-Lactate",25,0.692
"Pathogenic","Cellobiose","Succinate",5,0.612
"Pathogenic","Cellobiose","Citrate",7,0.138
"Pathogenic","Cellobiose","D-Gluconate",8,0.123
"Pathogenic","Cellobiose","D-Glucosamine",26,0.533
"Pathogenic","Cellobiose","Nitrate",43,0.546
"Pathogenic","Cellobiose","Vitamin-free",43,0.767
"Pathogenic","Cellobiose","2-Keto-D-gluconate",22,0.513
"Pathogenic","Cellobiose","Starch formation",50,0.667
"Pathogenic","Cellobiose","Growth at 19°C",0,0.75
"Pathogenic","Cellobiose","Growth at 25°C",0,0.857
"Pathogenic","Cellobiose","Growth at 30°C",3,0.63
"Pathogenic","Cellobiose","Growth at 37°C",16,0.258
"Pathogenic","Salicin","L-Sorbose",19,0.544
"Pathogenic","Salicin","L-Rhamnose",29,0.197
"Pathogenic","Salicin","D-Xylose",10,0.475
"Pathogenic","Salicin","L-Arabinose",21,0.249
"Pathogenic","Salicin","D-Arabinose",29,0.412
"Pathogenic","Salicin","D-Ribose",18,0.243
"Pathogenic","Salicin","Methanol",51,0.6
"Pathogenic","Salicin","Ethanol",5,0.605
"Pathogenic","Salicin","Glycerol",4,0.675
"Pathogenic","Salicin","Erythritol",29,0.298
"Pathogenic","Salicin","Ribitol",16,0.65
"Pathogenic","Salicin","Galactitol",38,0.301
"Pathogenic","Salicin","D-Mannitol",7,0.582
"Pathogenic","Salicin","D-Glucitol",5,0.385
"Pathogenic","Salicin","myo-Inositol",46,0.452
"Pathogenic","Salicin","DL-Lactate",24,0.652
"Pathogenic","Salicin","Succinate",5,0.613
"Pathogenic","Salicin","Citrate",7,0.131
"Pathogenic","Salicin","D-Gluconate",7,0.106
"Pathogenic","Salicin","D-Glucosamine",25,0.467
"Pathogenic","Salicin","Nitrate",43,0.585
"Pathogenic","Salicin","Vitamin-free",42,0.723
"Pathogenic","Salicin","2-Keto-D-gluconate",21,0.473
"Pathogenic","Salicin","Starch formation",50,0.692
"Pathogenic","Salicin","Growth at 19°C",0,0.728
"Pathogenic","Salicin","Growth at 25°C",0,0.869
"Pathogenic","Salicin","Growth at 30°C",3,0.627
"Pathogenic","Salicin","Growth at 37°C",16,0.274
"Pathogenic","L-Sorbose","L-Rhamnose",35,0.739
"Pathogenic","L-Sorbose","D-Xylose",9,0.534
"Pathogenic","L-Sorbose","L-Arabinose",21,0.412
"Pathogenic","L-Sorbose","D-Arabinose",28,0.514
"Pathogenic","L-Sorbose","D-Ribose",18,0.329
"Pathogenic","L-Sorbose","Methanol",50,0.793
"Pathogenic","L-Sorbose","Ethanol",4,0.573
"Pathogenic","L-Sorbose","Glycerol",0,0.217
"Pathogenic","L-Sorbose","Erythritol",29,0.454
"Pathogenic","L-Sorbose","Ribitol",10,0.253
"Pathogenic","L-Sorbose","Galactitol",37,0.495
"Pathogenic","L-Sorbose","D-Mannitol",5,0.55
"Pathogenic","L-Sorbose","D-Glucitol",3,0.308
"Pathogenic","L-Sorbose","myo-Inositol",43,0.519
"Pathogenic","L-Sorbose","DL-Lactate",24,0.734
"Pathogenic","L-Sorbose","Succinate",1,0.218
"Pathogenic","L-Sorbose","Citrate",8,0.28
"Pathogenic","L-Sorbose","D-Gluconate",14,0.58
"Pathogenic","L-Sorbose","D-Glucosamine",25,0.629
"Pathogenic","L-Sorbose","Nitrate",48,0.947
"Pathogenic","L-Sorbose","Vitamin-free",38,0.668
"Pathogenic","L-Sorbose","2-Keto-D-gluconate",18,0.357
"Pathogenic","L-Sorbose","Starch formation",50,0.887
"Pathogenic","L-Sorbose","Growth at 19°C",0,0.766
"Pathogenic","L-Sorbose","Growth at 25°C",0,0.881
"Pathogenic","L-Sorbose","Growth at 30°C",2,0.554
"Pathogenic","L-Sorbose","Growth at 37°C",17,0.461
"Pathogenic","L-Rhamnose","D-Xylose",2,0.536
"Pathogenic","L-Rhamnose","L-Arabinose",6,0.355
"Pathogenic","L-Rhamnose","D-Arabinose",9,0.368
"Pathogenic","L-Rhamnose","D-Ribose",7,0.526
"Pathogenic","L-Rhamnose","Methanol",26,0.813
"Pathogenic","L-Rhamnose","Ethanol",3,0.871
"Pathogenic","L-Rhamnose","Glycerol",1,0.747
"Pathogenic","L-Rhamnose","Erythritol",13,0.582
"Pathogenic","L-Rhamnose","Ribitol",5,0.653
"Pathogenic","L-Rhamnose","Galactitol",12,0.28
"Pathogenic","L-Rhamnose","D-Mannitol",3,0.863
"Pathogenic","L-Rhamnose","D-Glucitol",2,0.723
"Pathogenic","L-Rhamnose","myo-Inositol",20,0.56
"Pathogenic","L-Rhamnose","DL-Lactate",13,0.887
"Pathogenic","L-Rhamnose","Succinate",2,0.78
"Pathogenic","L-Rhamnose","Citrate",3,0.516
"Pathogenic","L-Rhamnose","D-Gluconate",4,0.464
"Pathogenic","L-Rhamnose","D-Glucosamine",10,0.629
"Pathogenic","L-Rhamnose","Nitrate",21,0.753
"Pathogenic","L-Rhamnose","Vitamin-free",24,0.949
"Pathogenic","L-Rhamnose","2-Keto-D-gluconate",12,0.863
"Pathogenic","L-Rhamnose","Starch formation",28,0.949
"Pathogenic","L-Rhamnose","Growth at 19°C",0,0.928
"Pathogenic","L-Rhamnose","Growth at 25°C",0,0.94
"Pathogenic","L-Rhamnose","Growth at 30°C",2,0.856
"Pathogenic","L-Rhamnose","Growth at 37°C",9,0.76
"Pathogenic","D-Xylose","L-Arabinose",21,0.112
"Pathogenic","D-Xylose","D-Arabinose",34,0.449
"Pathogenic","D-Xylose","D-Ribose",25,0.446
"Pathogenic","D-Xylose","Methanol",59,0.77
"Pathogenic","D-Xylose","Ethanol",3,0.376
"Pathogenic","D-Xylose","Glycerol",1,0.322
"Pathogenic","D-Xylose","Erythritol",38,0.593
"Pathogenic","D-Xylose","Ribitol",13,0.32
"Pathogenic","D-Xylose","Galactitol",45,0.408
"Pathogenic","D-Xylose","D-Mannitol",6,0.491
"Pathogenic","D-Xylose","D-Glucitol",3,0.219
"Pathogenic","D-Xylose","myo-Inositol",53,0.526
"Pathogenic","D-Xylose","DL-Lactate",27,0.672
"Pathogenic","D-Xylose","Succinate",2,0.265
"Pathogenic","D-Xylose","Citrate",9,0.206
"Pathogenic","D-Xylose","D-Gluconate",14,0.362
"Pathogenic","D-Xylose","D-Glucosamine",29,0.51
"Pathogenic","D-Xylose","Nitrate",52,0.81
"Pathogenic","D-Xylose","Vitamin-free",46,0.684
"Pathogenic","D-Xylose","2-Keto-D-gluconate",24,0.494
"Pathogenic","D-Xylose","Starch formation",60,0.916
"Pathogenic","D-Xylose","Growth at 19°C",0,0.746
"Pathogenic","D-Xylose","Growth at 25°C",0,0.867
"Pathogenic","D-Xylose","Growth at 30°C",2,0.483
"Pathogenic","D-Xylose","Growth at 37°C",16,0.146
"Pathogenic","L-Arabinose","D-Arabinose",16,0.356
"Pathogenic","L-Arabinose","D-Ribose",9,0.279
"Pathogenic","L-Arabinose","Methanol",38,0.804
"Pathogenic","L-Arabinose","Ethanol",3,0.767
"Pathogenic","L-Arabinose","Glycerol",1,0.625
"Pathogenic","L-Arabinose","Erythritol",17,0.373
"Pathogenic","L-Arabinose","Ribitol",3,0.165
"Pathogenic","L-Arabinose","Galactitol",24,0.399
"Pathogenic","L-Arabinose","D-Mannitol",3,0.713
"Pathogenic","L-Arabinose","D-Glucitol",2,0.515
"Pathogenic","L-Arabinose","myo-Inositol",33,0.671
"Pathogenic","L-Arabinose","DL-Lactate",22,0.972
"Pathogenic","L-Arabinose","Succinate",2,0.654
"Pathogenic","L-Arabinose","Citrate",5,0.445
"Pathogenic","L-Arabinose","D-Gluconate",7,0.523
"Pathogenic","L-Arabinose","D-Glucosamine",16,0.643
"Pathogenic","L-Arabinose","Nitrate",35,0.923
"Pathogenic","L-Arabinose","Vitamin-free",31,0.882
"Pathogenic","L-Arabinose","2-Keto-D-gluconate",17,0.848
"Pathogenic","L-Arabinose","Starch formation",39,0.919
"Pathogenic","L-Arabinose","Growth at 19°C",0,0.853
"Pathogenic","L-Arabinose","Growth at 25°C",0,0.928
"Pathogenic","L-Arabinose","Growth at 30°C",2,0.766
"Pathogenic","L-Arabinose","Growth at 37°C",12,0.619
"Pathogenic","D-Arabinose","D-Ribose",5,0.193
"Pathogenic","D-Arabinose","Methanol",27,0.564
"Pathogenic","D-Arabinose","Ethanol",2,0.715
"Pathogenic","D-Arabinose","Glycerol",0,0.502
"Pathogenic","D-Arabinose","Erythritol",12,0.296
"Pathogenic","D-Arabinose","Ribitol",4,0.375
"Pathogenic","D-Arabinose","Galactitol",13,0.153
"Pathogenic","D-Arabinose","D-Mannitol",2,0.656
"Pathogenic","D-Arabinose","D-Glucitol",1,0.477
"Pathogenic","D-Arabinose","myo-Inositol",21,0.315
"Pathogenic","D-Arabinose","DL-Lactate",13,0.751
"Pathogenic","D-Arabinose","Succinate",1,0.581
"Pathogenic","D-Arabinose","Citrate",4,0.502
"Pathogenic","D-Arabinose","D-Gluconate",5,0.492
"Pathogenic","D-Arabinose","D-Glucosamine",9,0.385
"Pathogenic","D-Arabinose","Nitrate",24,0.673
"Pathogenic","D-Arabinose","Vitamin-free",25,0.868
"Pathogenic","D-Arabinose","2-Keto-D-gluconate",11,0.654
"Pathogenic","D-Arabinose","Starch formation",28,0.743
"Pathogenic","D-Arabinose","Growth at 19°C",0,0.891
"Pathogenic","D-Arabinose","Growth at 25°C",0,0.949
"Pathogenic","D-Arabinose","Growth at 30°C",0,0.46
"Pathogenic","D-Arabinose","Growth at 37°C",7,0.42
"Pathogenic","D-Ribose","Methanol",40,0.761
"Pathogenic","D-Ribose","Ethanol",2,0.575
"Pathogenic","D-Ribose","Glycerol",0,0.377
"Pathogenic","D-Ribose","Erythritol",15,0.123
"Pathogenic","D-Ribose","Ribitol",4,0.174
"Pathogenic","D-Ribose","Galactitol",25,0.285
"Pathogenic","D-Ribose","D-Mannitol",3,0.599
"Pathogenic","D-Ribose","D-Glucitol",2,0.42
"Pathogenic","D-Ribose","myo-Inositol",34,0.53
"Pathogenic","D-Ribose","DL-Lactate",23,0.968
"Pathogenic","D-Ribose","Succinate",1,0.438
"Pathogenic","D-Ribose","Citrate",5,0.369
"Pathogenic","D-Ribose","D-Gluconate",5,0.25
"Pathogenic","D-Ribose","D-Glucosamine",14,0.359
"Pathogenic","D-Ribose","Nitrate",35,0.815
"Pathogenic","D-Ribose","Vitamin-free",32,0.851
"Pathogenic","D-Ribose","2-Keto-D-gluconate",13,0.471
"Pathogenic","D-Ribose","Starch formation",41,0.902
"Pathogenic","D-Ribose","Growth at 19°C",0,0.836
"Pathogenic","D-Ribose","Growth at 25°C",0,0.927
"Pathogenic","D-Ribose","Growth at 30°C",2,0.737
"Pathogenic","D-Ribose","Growth at 37°C",12,0.531
"Pathogenic","Methanol","Ethanol",3,0.98
"Pathogenic","Methanol","Glycerol",2,0.968
"Pathogenic","Methanol","Erythritol",2,0.386
"Pathogenic","Methanol","Ribitol",1,0.625
"Pathogenic","Methanol","Galactitol",4,0.556
